n,tempo_ms,Ologn,On,Onlogn,On2,On3,O2n
81890,0.000114866,16.3214,81890,1.33656e+06,6.70597e+09,5.49152e+14,1.04858e+06
81892,7.673e-05,16.3214,81892,1.33659e+06,6.7063e+09,5.49192e+14,1.04858e+06
81894,7.8045e-05,16.3215,81894,1.33663e+06,6.70663e+09,5.49233e+14,1.04858e+06
81896,8.2089e-05,16.3215,81896,1.33667e+06,6.70695e+09,5.49273e+14,1.04858e+06
81898,8.0229e-05,16.3215,81898,1.3367e+06,6.70728e+09,5.49313e+14,1.04858e+06
81900,0.000106358,16.3216,81900,1.33674e+06,6.70761e+09,5.49353e+14,1.04858e+06
81902,0.000107834,16.3216,81902,1.33677e+06,6.70794e+09,5.49394e+14,1.04858e+06
81904,7.3868e-05,16.3216,81904,1.33681e+06,6.70827e+09,5.49434e+14,1.04858e+06
81906,0.000107697,16.3217,81906,1.33684e+06,6.70859e+09,5.49474e+14,1.04858e+06
81908,7.3106e-05,16.3217,81908,1.33688e+06,6.70892e+09,5.49514e+14,1.04858e+06
81910,7.2184e-05,16.3218,81910,1.33691e+06,6.70925e+09,5.49555e+14,1.04858e+06
81912,7.2576e-05,16.3218,81912,1.33695e+06,6.70958e+09,5.49595e+14,1.04858e+06
81914,0.000108239,16.3218,81914,1.33699e+06,6.7099e+09,5.49635e+14,1.04858e+06
81916,0.00010882,16.3219,81916,1.33702e+06,6.71023e+09,5.49675e+14,1.04858e+06
81918,0.000109205,16.3219,81918,1.33706e+06,6.71056e+09,5.49716e+14,1.04858e+06
81920,7.5199e-05,16.3219,81920,1.33709e+06,6.71089e+09,5.49756e+14,1.04858e+06
81922,0.000112069,16.322,81922,1.33713e+06,6.71121e+09,5.49796e+14,1.04858e+06
81924,7.3425e-05,16.322,81924,1.33716e+06,6.71154e+09,5.49836e+14,1.04858e+06
81926,7.3316e-05,16.322,81926,1.3372e+06,6.71187e+09,5.49877e+14,1.04858e+06
81928,7.3788e-05,16.3221,81928,1.33723e+06,6.7122e+09,5.49917e+14,1.04858e+06
81930,7.4598e-05,16.3221,81930,1.33727e+06,6.71252e+09,5.49957e+14,1.04858e+06
81932,9.4363e-05,16.3221,81932,1.33731e+06,6.71285e+09,5.49997e+14,1.04858e+06
81934,9.079e-05,16.3222,81934,1.33734e+06,6.71318e+09,5.50038e+14,1.04858e+06
81936,7.6951e-05,16.3222,81936,1.33738e+06,6.71351e+09,5.50078e+14,1.04858e+06
81938,7.7704e-05,16.3222,81938,1.33741e+06,6.71384e+09,5.50118e+14,1.04858e+06
81940,7.5976e-05,16.3223,81940,1.33745e+06,6.71416e+09,5.50159e+14,1.04858e+06
81942,7.1089e-05,16.3223,81942,1.33748e+06,6.71449e+09,5.50199e+14,1.04858e+06
81944,7.5712e-05,16.3224,81944,1.33752e+06,6.71482e+09,5.50239e+14,1.04858e+06
81946,0.000119639,16.3224,81946,1.33755e+06,6.71515e+09,5.50279e+14,1.04858e+06
81948,0.000101467,16.3224,81948,1.33759e+06,6.71547e+09,5.5032e+14,1.04858e+06
81950,0.000114881,16.3225,81950,1.33763e+06,6.7158e+09,5.5036e+14,1.04858e+06
81952,8.0147e-05,16.3225,81952,1.33766e+06,6.71613e+09,5.504e+14,1.04858e+06
81954,7.4805e-05,16.3225,81954,1.3377e+06,6.71646e+09,5.50441e+14,1.04858e+06
81956,9.0067e-05,16.3226,81956,1.33773e+06,6.71679e+09,5.50481e+14,1.04858e+06
81958,7.8175e-05,16.3226,81958,1.33777e+06,6.71711e+09,5.50521e+14,1.04858e+06
81960,7.8932e-05,16.3226,81960,1.3378e+06,6.71744e+09,5.50562e+14,1.04858e+06
81962,7.9443e-05,16.3227,81962,1.33784e+06,6.71777e+09,5.50602e+14,1.04858e+06
81964,0.000109015,16.3227,81964,1.33787e+06,6.7181e+09,5.50642e+14,1.04858e+06
81966,0.000107935,16.3227,81966,1.33791e+06,6.71843e+09,5.50682e+14,1.04858e+06
81968,7.8376e-05,16.3228,81968,1.33795e+06,6.71875e+09,5.50723e+14,1.04858e+06
81970,7.1921e-05,16.3228,81970,1.33798e+06,6.71908e+09,5.50763e+14,1.04858e+06
81972,7.2495e-05,16.3228,81972,1.33802e+06,6.71941e+09,5.50803e+14,1.04858e+06
81974,7.1856e-05,16.3229,81974,1.33805e+06,6.71974e+09,5.50844e+14,1.04858e+06
81976,7.2084e-05,16.3229,81976,1.33809e+06,6.72006e+09,5.50884e+14,1.04858e+06
81978,7.1937e-05,16.3229,81978,1.33812e+06,6.72039e+09,5.50924e+14,1.04858e+06
81980,0.000105462,16.323,81980,1.33816e+06,6.72072e+09,5.50965e+14,1.04858e+06
81982,0.000103907,16.323,81982,1.33819e+06,6.72105e+09,5.51005e+14,1.04858e+06
81984,7.2268e-05,16.3231,81984,1.33823e+06,6.72138e+09,5.51045e+14,1.04858e+06
81986,7.2982e-05,16.3231,81986,1.33826e+06,6.7217e+09,5.51086e+14,1.04858e+06
81988,7.157e-05,16.3231,81988,1.3383e+06,6.72203e+09,5.51126e+14,1.04858e+06
81990,7.1346e-05,16.3232,81990,1.33834e+06,6.72236e+09,5.51166e+14,1.04858e+06
81992,0.000109756,16.3232,81992,1.33837e+06,6.72269e+09,5.51207e+14,1.04858e+06
81994,7.4035e-05,16.3232,81994,1.33841e+06,6.72302e+09,5.51247e+14,1.04858e+06
81996,9.9362e-05,16.3233,81996,1.33844e+06,6.72334e+09,5.51287e+14,1.04858e+06
81998,0.000134707,16.3233,81998,1.33848e+06,6.72367e+09,5.51328e+14,1.04858e+06
82000,7.4047e-05,16.3233,82000,1.33851e+06,6.724e+09,5.51368e+14,1.04858e+06
82002,7.4321e-05,16.3234,82002,1.33855e+06,6.72433e+09,5.51408e+14,1.04858e+06
82004,7.4529e-05,16.3234,82004,1.33858e+06,6.72466e+09,5.51449e+14,1.04858e+06
82006,7.3144e-05,16.3234,82006,1.33862e+06,6.72498e+09,5.51489e+14,1.04858e+06
82008,7.7617e-05,16.3235,82008,1.33866e+06,6.72531e+09,5.51529e+14,1.04858e+06
82010,7.806e-05,16.3235,82010,1.33869e+06,6.72564e+09,5.5157e+14,1.04858e+06
82012,0.000111858,16.3235,82012,1.33873e+06,6.72597e+09,5.5161e+14,1.04858e+06
82014,0.000111373,16.3236,82014,1.33876e+06,6.7263e+09,5.5165e+14,1.04858e+06
82016,7.8177e-05,16.3236,82016,1.3388e+06,6.72662e+09,5.51691e+14,1.04858e+06
82018,7.871e-05,16.3237,82018,1.33883e+06,6.72695e+09,5.51731e+14,1.04858e+06
82020,7.7292e-05,16.3237,82020,1.33887e+06,6.72728e+09,5.51772e+14,1.04858e+06
82022,7.7807e-05,16.3237,82022,1.3389e+06,6.72761e+09,5.51812e+14,1.04858e+06
82024,7.4795e-05,16.3238,82024,1.33894e+06,6.72794e+09,5.51852e+14,1.04858e+06
82026,7.2088e-05,16.3238,82026,1.33898e+06,6.72826e+09,5.51893e+14,1.04858e+06
82028,9.8839e-05,16.3238,82028,1.33901e+06,6.72859e+09,5.51933e+14,1.04858e+06
82030,0.000132827,16.3239,82030,1.33905e+06,6.72892e+09,5.51973e+14,1.04858e+06
82032,7.5987e-05,16.3239,82032,1.33908e+06,6.72925e+09,5.52014e+14,1.04858e+06
82034,7.9514e-05,16.3239,82034,1.33912e+06,6.72958e+09,5.52054e+14,1.04858e+06
82036,7.0796e-05,16.324,82036,1.33915e+06,6.72991e+09,5.52095e+14,1.04858e+06
82038,7.1031e-05,16.324,82038,1.33919e+06,6.73023e+09,5.52135e+14,1.04858e+06
82040,7.8691e-05,16.324,82040,1.33922e+06,6.73056e+09,5.52175e+14,1.04858e+06
82042,8.6255e-05,16.3241,82042,1.33926e+06,6.73089e+09,5.52216e+14,1.04858e+06
82044,0.000112102,16.3241,82044,1.3393e+06,6.73122e+09,5.52256e+14,1.04858e+06
82046,0.000110035,16.3241,82046,1.33933e+06,6.73155e+09,5.52296e+14,1.04858e+06
82048,8.1176e-05,16.3242,82048,1.33937e+06,6.73187e+09,5.52337e+14,1.04858e+06
82050,9.8468e-05,16.3242,82050,1.3394e+06,6.7322e+09,5.52377e+14,1.04858e+06
82052,9.2945e-05,16.3243,82052,1.33944e+06,6.73253e+09,5.52418e+14,1.04858e+06
82054,8.0637e-05,16.3243,82054,1.33947e+06,6.73286e+09,5.52458e+14,1.04858e+06
82056,8.1824e-05,16.3243,82056,1.33951e+06,6.73319e+09,5.52498e+14,1.04858e+06
82058,8.4381e-05,16.3244,82058,1.33954e+06,6.73352e+09,5.52539e+14,1.04858e+06
82060,0.000107458,16.3244,82060,1.33958e+06,6.73384e+09,5.52579e+14,1.04858e+06
82062,0.000105436,16.3244,82062,1.33962e+06,6.73417e+09,5.5262e+14,1.04858e+06
82064,8.0227e-05,16.3245,82064,1.33965e+06,6.7345e+09,5.5266e+14,1.04858e+06
82066,8.1211e-05,16.3245,82066,1.33969e+06,6.73483e+09,5.527e+14,1.04858e+06
82068,0.000100711,16.3245,82068,1.33972e+06,6.73516e+09,5.52741e+14,1.04858e+06
82070,0.000125453,16.3246,82070,1.33976e+06,6.73548e+09,5.52781e+14,1.04858e+06
82072,8.2165e-05,16.3246,82072,1.33979e+06,6.73581e+09,5.52822e+14,1.04858e+06
82074,8.2628e-05,16.3246,82074,1.33983e+06,6.73614e+09,5.52862e+14,1.04858e+06
82076,0.000119578,16.3247,82076,1.33986e+06,6.73647e+09,5.52902e+14,1.04858e+06
82078,0.000118785,16.3247,82078,1.3399e+06,6.7368e+09,5.52943e+14,1.04858e+06
82080,8.567e-05,16.3247,82080,1.33993e+06,6.73713e+09,5.52983e+14,1.04858e+06
82082,8.681e-05,16.3248,82082,1.33997e+06,6.73745e+09,5.53024e+14,1.04858e+06
82084,8.5317e-05,16.3248,82084,1.34001e+06,6.73778e+09,5.53064e+14,1.04858e+06
82086,0.00010567,16.3248,82086,1.34004e+06,6.73811e+09,5.53105e+14,1.04858e+06
82088,8.2985e-05,16.3249,82088,1.34008e+06,6.73844e+09,5.53145e+14,1.04858e+06
82090,8.2824e-05,16.3249,82090,1.34011e+06,6.73877e+09,5.53185e+14,1.04858e+06
82092,0.000112619,16.325,82092,1.34015e+06,6.7391e+09,5.53226e+14,1.04858e+06
82094,0.000127525,16.325,82094,1.34018e+06,6.73942e+09,5.53266e+14,1.04858e+06
82096,8.2893e-05,16.325,82096,1.34022e+06,6.73975e+09,5.53307e+14,1.04858e+06
82098,8.3044e-05,16.3251,82098,1.34025e+06,6.74008e+09,5.53347e+14,1.04858e+06
82100,8.3064e-05,16.3251,82100,1.34029e+06,6.74041e+09,5.53388e+14,1.04858e+06
82102,8.206e-05,16.3251,82102,1.34033e+06,6.74074e+09,5.53428e+14,1.04858e+06
82104,8.1933e-05,16.3252,82104,1.34036e+06,6.74107e+09,5.53469e+14,1.04858e+06
82106,8.2075e-05,16.3252,82106,1.3404e+06,6.7414e+09,5.53509e+14,1.04858e+06
82108,0.000118105,16.3252,82108,1.34043e+06,6.74172e+09,5.53549e+14,1.04858e+06
82110,0.000117599,16.3253,82110,1.34047e+06,6.74205e+09,5.5359e+14,1.04858e+06
82112,8.2046e-05,16.3253,82112,1.3405e+06,6.74238e+09,5.5363e+14,1.04858e+06
82114,0.000102023,16.3253,82114,1.34054e+06,6.74271e+09,5.53671e+14,1.04858e+06
82116,7.9506e-05,16.3254,82116,1.34057e+06,6.74304e+09,5.53711e+14,1.04858e+06
82118,8.0304e-05,16.3254,82118,1.34061e+06,6.74337e+09,5.53752e+14,1.04858e+06
82120,8.0314e-05,16.3254,82120,1.34065e+06,6.74369e+09,5.53792e+14,1.04858e+06
82122,8.2802e-05,16.3255,82122,1.34068e+06,6.74402e+09,5.53833e+14,1.04858e+06
82124,0.000108024,16.3255,82124,1.34072e+06,6.74435e+09,5.53873e+14,1.04858e+06
82126,0.000107401,16.3256,82126,1.34075e+06,6.74468e+09,5.53914e+14,1.04858e+06
82128,7.945e-05,16.3256,82128,1.34079e+06,6.74501e+09,5.53954e+14,1.04858e+06
82130,8.2798e-05,16.3256,82130,1.34082e+06,6.74534e+09,5.53995e+14,1.04858e+06
82132,8.033e-05,16.3257,82132,1.34086e+06,6.74567e+09,5.54035e+14,1.04858e+06
82134,8.476e-05,16.3257,82134,1.34089e+06,6.74599e+09,5.54075e+14,1.04858e+06
82136,7.9559e-05,16.3257,82136,1.34093e+06,6.74632e+09,5.54116e+14,1.04858e+06
82138,8.0036e-05,16.3258,82138,1.34097e+06,6.74665e+09,5.54156e+14,1.04858e+06
82140,0.000115712,16.3258,82140,1.341e+06,6.74698e+09,5.54197e+14,1.04858e+06
82142,0.000114541,16.3258,82142,1.34104e+06,6.74731e+09,5.54237e+14,1.04858e+06
82144,8.1455e-05,16.3259,82144,1.34107e+06,6.74764e+09,5.54278e+14,1.04858e+06
82146,8.1763e-05,16.3259,82146,1.34111e+06,6.74797e+09,5.54318e+14,1.04858e+06
82148,8.0588e-05,16.3259,82148,1.34114e+06,6.74829e+09,5.54359e+14,1.04858e+06
82150,7.853e-05,16.326,82150,1.34118e+06,6.74862e+09,5.54399e+14,1.04858e+06
82152,0.000110584,16.326,82152,1.34121e+06,6.74895e+09,5.5444e+14,1.04858e+06
82154,7.9642e-05,16.326,82154,1.34125e+06,6.74928e+09,5.5448e+14,1.04858e+06
82156,0.000139196,16.3261,82156,1.34129e+06,6.74961e+09,5.54521e+14,1.04858e+06
82158,0.000103957,16.3261,82158,1.34132e+06,6.74994e+09,5.54561e+14,1.04858e+06
82160,0.000110208,16.3261,82160,1.34136e+06,6.75027e+09,5.54602e+14,1.04858e+06
82162,7.7983e-05,16.3262,82162,1.34139e+06,6.75059e+09,5.54642e+14,1.04858e+06
82164,7.8019e-05,16.3262,82164,1.34143e+06,6.75092e+09,5.54683e+14,1.04858e+06
82166,7.7735e-05,16.3263,82166,1.34146e+06,6.75125e+09,5.54723e+14,1.04858e+06
82168,7.7152e-05,16.3263,82168,1.3415e+06,6.75158e+09,5.54764e+14,1.04858e+06
82170,7.7344e-05,16.3263,82170,1.34153e+06,6.75191e+09,5.54804e+14,1.04858e+06
82172,0.000100051,16.3264,82172,1.34157e+06,6.75224e+09,5.54845e+14,1.04858e+06
82174,0.000137893,16.3264,82174,1.34161e+06,6.75257e+09,5.54885e+14,1.04858e+06
82176,7.7497e-05,16.3264,82176,1.34164e+06,6.75289e+09,5.54926e+14,1.04858e+06
82178,0.000112089,16.3265,82178,1.34168e+06,6.75322e+09,5.54966e+14,1.04858e+06
82180,7.8095e-05,16.3265,82180,1.34171e+06,6.75355e+09,5.55007e+14,1.04858e+06
82182,7.8262e-05,16.3265,82182,1.34175e+06,6.75388e+09,5.55047e+14,1.04858e+06
82184,0.000448028,16.3266,82184,1.34178e+06,6.75421e+09,5.55088e+14,1.04858e+06
82186,0.000151055,16.3266,82186,1.34182e+06,6.75454e+09,5.55129e+14,1.04858e+06
82188,9.32e-05,16.3266,82188,1.34185e+06,6.75487e+09,5.55169e+14,1.04858e+06
82190,9.5263e-05,16.3267,82190,1.34189e+06,6.7552e+09,5.5521e+14,1.04858e+06
82192,8.0525e-05,16.3267,82192,1.34192e+06,6.75552e+09,5.5525e+14,1.04858e+06
82194,7.997e-05,16.3267,82194,1.34196e+06,6.75585e+09,5.55291e+14,1.04858e+06
82196,7.8225e-05,16.3268,82196,1.342e+06,6.75618e+09,5.55331e+14,1.04858e+06
82198,7.8841e-05,16.3268,82198,1.34203e+06,6.75651e+09,5.55372e+14,1.04858e+06
82200,7.8719e-05,16.3269,82200,1.34207e+06,6.75684e+09,5.55412e+14,1.04858e+06
82202,7.9252e-05,16.3269,82202,1.3421e+06,6.75717e+09,5.55453e+14,1.04858e+06
82204,9.3454e-05,16.3269,82204,1.34214e+06,6.7575e+09,5.55493e+14,1.04858e+06
82206,9.3429e-05,16.327,82206,1.34217e+06,6.75783e+09,5.55534e+14,1.04858e+06
82208,7.6972e-05,16.327,82208,1.34221e+06,6.75816e+09,5.55574e+14,1.04858e+06
82210,8.1705e-05,16.327,82210,1.34224e+06,6.75848e+09,5.55615e+14,1.04858e+06
82212,8.0491e-05,16.3271,82212,1.34228e+06,6.75881e+09,5.55656e+14,1.04858e+06
82214,8.0143e-05,16.3271,82214,1.34232e+06,6.75914e+09,5.55696e+14,1.04858e+06
82216,8.0389e-05,16.3271,82216,1.34235e+06,6.75947e+09,5.55737e+14,1.04858e+06
82218,8.1302e-05,16.3272,82218,1.34239e+06,6.7598e+09,5.55777e+14,1.04858e+06
82220,9.2879e-05,16.3272,82220,1.34242e+06,6.76013e+09,5.55818e+14,1.04858e+06
82222,8.9126e-05,16.3272,82222,1.34246e+06,6.76046e+09,5.55858e+14,1.04858e+06
82224,7.5812e-05,16.3273,82224,1.34249e+06,6.76079e+09,5.55899e+14,1.04858e+06
82226,7.5746e-05,16.3273,82226,1.34253e+06,6.76112e+09,5.55939e+14,1.04858e+06
82228,7.642e-05,16.3273,82228,1.34256e+06,6.76144e+09,5.5598e+14,1.04858e+06
82230,7.6263e-05,16.3274,82230,1.3426e+06,6.76177e+09,5.56021e+14,1.04858e+06
82232,7.5744e-05,16.3274,82232,1.34264e+06,6.7621e+09,5.56061e+14,1.04858e+06
82234,7.5591e-05,16.3274,82234,1.34267e+06,6.76243e+09,5.56102e+14,1.04858e+06
82236,9.1495e-05,16.3275,82236,1.34271e+06,6.76276e+09,5.56142e+14,1.04858e+06
82238,9.2219e-05,16.3275,82238,1.34274e+06,6.76309e+09,5.56183e+14,1.04858e+06
82240,7.8049e-05,16.3276,82240,1.34278e+06,6.76342e+09,5.56223e+14,1.04858e+06
82242,8.1583e-05,16.3276,82242,1.34281e+06,6.76375e+09,5.56264e+14,1.04858e+06
82244,7.6092e-05,16.3276,82244,1.34285e+06,6.76408e+09,5.56305e+14,1.04858e+06
82246,7.6302e-05,16.3277,82246,1.34288e+06,6.7644e+09,5.56345e+14,1.04858e+06
82248,7.9329e-05,16.3277,82248,1.34292e+06,6.76473e+09,5.56386e+14,1.04858e+06
82250,7.5765e-05,16.3277,82250,1.34296e+06,6.76506e+09,5.56426e+14,1.04858e+06
82252,8.8731e-05,16.3278,82252,1.34299e+06,6.76539e+09,5.56467e+14,1.04858e+06
82254,0.00016041,16.3278,82254,1.34303e+06,6.76572e+09,5.56508e+14,1.04858e+06
82256,7.6667e-05,16.3278,82256,1.34306e+06,6.76605e+09,5.56548e+14,1.04858e+06
82258,8.0399e-05,16.3279,82258,1.3431e+06,6.76638e+09,5.56589e+14,1.04858e+06
82260,7.8023e-05,16.3279,82260,1.34313e+06,6.76671e+09,5.56629e+14,1.04858e+06
82262,7.6232e-05,16.3279,82262,1.34317e+06,6.76704e+09,5.5667e+14,1.04858e+06
82264,7.595e-05,16.328,82264,1.3432e+06,6.76737e+09,5.56711e+14,1.04858e+06
82266,0.000107519,16.328,82266,1.34324e+06,6.76769e+09,5.56751e+14,1.04858e+06
82268,0.000125895,16.328,82268,1.34328e+06,6.76802e+09,5.56792e+14,1.04858e+06
82270,0.00013946,16.3281,82270,1.34331e+06,6.76835e+09,5.56832e+14,1.04858e+06
82272,0.000113681,16.3281,82272,1.34335e+06,6.76868e+09,5.56873e+14,1.04858e+06
82274,7.692e-05,16.3281,82274,1.34338e+06,6.76901e+09,5.56914e+14,1.04858e+06
82276,7.6251e-05,16.3282,82276,1.34342e+06,6.76934e+09,5.56954e+14,1.04858e+06
82278,7.7316e-05,16.3282,82278,1.34345e+06,6.76967e+09,5.56995e+14,1.04858e+06
82280,7.7422e-05,16.3283,82280,1.34349e+06,6.77e+09,5.57035e+14,1.04858e+06
82282,7.6865e-05,16.3283,82282,1.34352e+06,6.77033e+09,5.57076e+14,1.04858e+06
82284,8.9648e-05,16.3283,82284,1.34356e+06,6.77066e+09,5.57117e+14,1.04858e+06
82286,0.000135016,16.3284,82286,1.3436e+06,6.77099e+09,5.57157e+14,1.04858e+06
82288,7.5588e-05,16.3284,82288,1.34363e+06,6.77131e+09,5.57198e+14,1.04858e+06
82290,0.000110138,16.3284,82290,1.34367e+06,6.77164e+09,5.57239e+14,1.04858e+06
82292,0.000135402,16.3285,82292,1.3437e+06,6.77197e+09,5.57279e+14,1.04858e+06
82294,8.0794e-05,16.3285,82294,1.34374e+06,6.7723e+09,5.5732e+14,1.04858e+06
82296,9.7238e-05,16.3285,82296,1.34377e+06,6.77263e+09,5.5736e+14,1.04858e+06
82298,8.1454e-05,16.3286,82298,1.34381e+06,6.77296e+09,5.57401e+14,1.04858e+06
82300,9.7352e-05,16.3286,82300,1.34384e+06,6.77329e+09,5.57442e+14,1.04858e+06
82302,9.7566e-05,16.3286,82302,1.34388e+06,6.77362e+09,5.57482e+14,1.04858e+06
82304,8.2961e-05,16.3287,82304,1.34392e+06,6.77395e+09,5.57523e+14,1.04858e+06
82306,8.2682e-05,16.3287,82306,1.34395e+06,6.77428e+09,5.57564e+14,1.04858e+06
82308,7.8807e-05,16.3287,82308,1.34399e+06,6.77461e+09,5.57604e+14,1.04858e+06
82310,7.8522e-05,16.3288,82310,1.34402e+06,6.77494e+09,5.57645e+14,1.04858e+06
82312,7.6006e-05,16.3288,82312,1.34406e+06,6.77527e+09,5.57686e+14,1.04858e+06
82314,7.5456e-05,16.3289,82314,1.34409e+06,6.77559e+09,5.57726e+14,1.04858e+06
82316,8.9258e-05,16.3289,82316,1.34413e+06,6.77592e+09,5.57767e+14,1.04858e+06
82318,9.0591e-05,16.3289,82318,1.34416e+06,6.77625e+09,5.57808e+14,1.04858e+06
82320,7.4667e-05,16.329,82320,1.3442e+06,6.77658e+09,5.57848e+14,1.04858e+06
82322,7.5634e-05,16.329,82322,1.34424e+06,6.77691e+09,5.57889e+14,1.04858e+06
82324,7.5334e-05,16.329,82324,1.34427e+06,6.77724e+09,5.5793e+14,1.04858e+06
82326,7.4721e-05,16.3291,82326,1.34431e+06,6.77757e+09,5.5797e+14,1.04858e+06
82328,9.3878e-05,16.3291,82328,1.34434e+06,6.7779e+09,5.58011e+14,1.04858e+06
82330,9.479e-05,16.3291,82330,1.34438e+06,6.77823e+09,5.58052e+14,1.04858e+06
82332,0.000101899,16.3292,82332,1.34441e+06,6.77856e+09,5.58092e+14,1.04858e+06
82334,0.000103003,16.3292,82334,1.34445e+06,6.77889e+09,5.58133e+14,1.04858e+06
82336,7.8563e-05,16.3292,82336,1.34448e+06,6.77922e+09,5.58174e+14,1.04858e+06
82338,7.7897e-05,16.3293,82338,1.34452e+06,6.77955e+09,5.58214e+14,1.04858e+06
82340,7.6357e-05,16.3293,82340,1.34456e+06,6.77988e+09,5.58255e+14,1.04858e+06
82342,0.000112355,16.3293,82342,1.34459e+06,6.7802e+09,5.58296e+14,1.04858e+06
82344,7.8113e-05,16.3294,82344,1.34463e+06,6.78053e+09,5.58336e+14,1.04858e+06
82346,7.8615e-05,16.3294,82346,1.34466e+06,6.78086e+09,5.58377e+14,1.04858e+06
82348,0.00013137,16.3294,82348,1.3447e+06,6.78119e+09,5.58418e+14,1.04858e+06
82350,9.9468e-05,16.3295,82350,1.34473e+06,6.78152e+09,5.58458e+14,1.04858e+06
82352,8.0905e-05,16.3295,82352,1.34477e+06,6.78185e+09,5.58499e+14,1.04858e+06
82354,8.0877e-05,16.3296,82354,1.3448e+06,6.78218e+09,5.5854e+14,1.04858e+06
82356,8.1192e-05,16.3296,82356,1.34484e+06,6.78251e+09,5.5858e+14,1.04858e+06
82358,8.1031e-05,16.3296,82358,1.34487e+06,6.78284e+09,5.58621e+14,1.04858e+06
82360,8.0476e-05,16.3297,82360,1.34491e+06,6.78317e+09,5.58662e+14,1.04858e+06
82362,8.1051e-05,16.3297,82362,1.34495e+06,6.7835e+09,5.58703e+14,1.04858e+06
82364,0.000113634,16.3297,82364,1.34498e+06,6.78383e+09,5.58743e+14,1.04858e+06
82366,0.00010949,16.3298,82366,1.34502e+06,6.78416e+09,5.58784e+14,1.04858e+06
82368,7.5266e-05,16.3298,82368,1.34505e+06,6.78449e+09,5.58825e+14,1.04858e+06
82370,9.3194e-05,16.3298,82370,1.34509e+06,6.78482e+09,5.58865e+14,1.04858e+06
82372,8.1074e-05,16.3299,82372,1.34512e+06,6.78515e+09,5.58906e+14,1.04858e+06
82374,8.4402e-05,16.3299,82374,1.34516e+06,6.78548e+09,5.58947e+14,1.04858e+06
82376,8.1401e-05,16.3299,82376,1.34519e+06,6.78581e+09,5.58988e+14,1.04858e+06
82378,8.1505e-05,16.33,82378,1.34523e+06,6.78613e+09,5.59028e+14,1.04858e+06
82380,0.000107311,16.33,82380,1.34527e+06,6.78646e+09,5.59069e+14,1.04858e+06
82382,0.000120469,16.33,82382,1.3453e+06,6.78679e+09,5.5911e+14,1.04858e+06
82384,8.0241e-05,16.3301,82384,1.34534e+06,6.78712e+09,5.5915e+14,1.04858e+06
82386,7.375e-05,16.3301,82386,1.34537e+06,6.78745e+09,5.59191e+14,1.04858e+06
82388,0.000147823,16.3301,82388,1.34541e+06,6.78778e+09,5.59232e+14,1.04858e+06
82390,7.4536e-05,16.3302,82390,1.34544e+06,6.78811e+09,5.59273e+14,1.04858e+06
82392,7.4152e-05,16.3302,82392,1.34548e+06,6.78844e+09,5.59313e+14,1.04858e+06
82394,7.3502e-05,16.3303,82394,1.34551e+06,6.78877e+09,5.59354e+14,1.04858e+06
82396,0.000161756,16.3303,82396,1.34555e+06,6.7891e+09,5.59395e+14,1.04858e+06
82398,0.000122535,16.3303,82398,1.34559e+06,6.78943e+09,5.59435e+14,1.04858e+06
82400,7.511e-05,16.3304,82400,1.34562e+06,6.78976e+09,5.59476e+14,1.04858e+06
82402,7.5705e-05,16.3304,82402,1.34566e+06,6.79009e+09,5.59517e+14,1.04858e+06
82404,7.6166e-05,16.3304,82404,1.34569e+06,6.79042e+09,5.59558e+14,1.04858e+06
82406,0.000114309,16.3305,82406,1.34573e+06,6.79075e+09,5.59598e+14,1.04858e+06
82408,9.4524e-05,16.3305,82408,1.34576e+06,6.79108e+09,5.59639e+14,1.04858e+06
82410,7.3993e-05,16.3305,82410,1.3458e+06,6.79141e+09,5.5968e+14,1.04858e+06
82412,9.719e-05,16.3306,82412,1.34583e+06,6.79174e+09,5.59721e+14,1.04858e+06
82414,9.7349e-05,16.3306,82414,1.34587e+06,6.79207e+09,5.59761e+14,1.04858e+06
82416,7.1746e-05,16.3306,82416,1.34591e+06,6.7924e+09,5.59802e+14,1.04858e+06
82418,7.1932e-05,16.3307,82418,1.34594e+06,6.79273e+09,5.59843e+14,1.04858e+06
82420,0.000106142,16.3307,82420,1.34598e+06,6.79306e+09,5.59884e+14,1.04858e+06
82422,8.6397e-05,16.3307,82422,1.34601e+06,6.79339e+09,5.59924e+14,1.04858e+06
82424,8.8502e-05,16.3308,82424,1.34605e+06,6.79372e+09,5.59965e+14,1.04858e+06
82426,8.4911e-05,16.3308,82426,1.34608e+06,6.79405e+09,5.60006e+14,1.04858e+06
82428,0.000111422,16.3308,82428,1.34612e+06,6.79438e+09,5.60047e+14,1.04858e+06
82430,0.000130374,16.3309,82430,1.34615e+06,6.7947e+09,5.60088e+14,1.04858e+06
82432,0.000112933,16.3309,82432,1.34619e+06,6.79503e+09,5.60128e+14,1.04858e+06
82434,9.1926e-05,16.331,82434,1.34623e+06,6.79536e+09,5.60169e+14,1.04858e+06
82436,8.6854e-05,16.331,82436,1.34626e+06,6.79569e+09,5.6021e+14,1.04858e+06
82438,8.6601e-05,16.331,82438,1.3463e+06,6.79602e+09,5.60251e+14,1.04858e+06
82440,8.7225e-05,16.3311,82440,1.34633e+06,6.79635e+09,5.60291e+14,1.04858e+06
82442,8.8892e-05,16.3311,82442,1.34637e+06,6.79668e+09,5.60332e+14,1.04858e+06
